Customer ID,First Name,Last Name,Sales,Order Date,Stock
66,Bevon,Forsdicke,5300.08,23/08/2017,Egalet Corporation
67,Niels,Valens-Smith,8707.73,25/11/2016,"Archrock, Inc."
68,Jodie,Wison,9372.3,24/07/2017,Allstate Corporation (The)
69,Kacie,Sprull,8624.86,22/04/2019,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2
70,Keefe,Geertje,9003.23,30/04/2019,"Duff & Phelps Utilities Income, Inc."
71,Suzanna,Auckland,1049.47,06/10/2016,"China Jo-Jo Drugstores, Inc."
72,Trude,Clementi,3800.31,04/08/2016,Silver Run Acquisition Corporation II
73,Tamma,Shadrach,1599.19,17/02/2017,WD-40 Company
74,June,Georges,532.16,21/09/2018,"America Movil, S.A.B. de C.V."
75,Gaynor,Condon,7688.61,27/07/2018,"Kindred Biosciences, Inc."
76,August,Chatan,2254.66,17/05/2019,Comerica Incorporated
77,Elbert,Mulbry,1418.46,09/10/2018,Pioneer Municipal High Income Trust
78,Laurel,Cesconi,7599.0,18/05/2017,Nuveen Diversified Dividend and Income Fund
79,Mark,O'Brien,3901.98,05/06/2016,Digimarc Corporation
80,Allison,Idell,1205.06,06/01/2017,MTS Systems Corporation
81,Kalina,Hebner,7509.1,16/07/2017,Nuveen Select Tax Free Income Portfolio II
82,Egbert,Greenroad,3574.48,20/08/2018,Vanguard Russell 2000 ETF
83,Constantia,Hullin,6466.57,02/06/2016,"Hawaiian Telcom Holdco, Inc."
84,Jon,Cosham,9181.81,25/03/2019,"On Assignment, Inc."
85,Charita,Southcombe,9371.95,10/05/2017,Oasis Petroleum Inc.
86,Hurley,Gourlay,6306.72,09/04/2019,Lincoln National Corporation
87,Leontyne,Rowthorn,3317.92,15/03/2019,"eHealth, Inc."
88,Earl,Atherley,3475.54,25/08/2017,"Zogenix, Inc."
89,Janenna,Nairns,8772.2,02/02/2017,Gentherm Inc
90,Kristina,Ales,3455.94,12/02/2019,"Energy Transfer Partners, L.P."
91,Emilee,Parrett,9690.83,07/10/2016,FlexShares Credit-Scored US Long Corporate Bond Index Fund
92,Freedman,Menci,3076.42,16/05/2018,First Horizon National Corporation
93,Elaina,Jeandeau,361.68,23/10/2017,National Holdings Corporation
94,Elmer,Garroway,3261.96,26/06/2016,Goldman Sachs MLP Income Opportunities Fund
95,Zulema,Partleton,1149.52,06/04/2018,Tantech Holdings Ltd.
96,Grata,Lillecrop,8255.43,26/06/2017,Cowen Inc.
97,Coral,Tremoille,1331.32,13/08/2018,CAE Inc
98,Tonya,Spong,979.96,17/07/2018,Vector Group Ltd.
99,Maritsa,Sabban,7379.28,23/12/2018,The KEYW Holding Corporation
100,Lamond,Olivas,175.05,05/02/2018,"Terra Nitrogen Company, L.P."
101,Morissa,Cypler,3234.83,13/02/2018,OGE Energy Corporation
102,Constantine,Richarson,8717.4,02/10/2016,"Global Ship Lease, Inc."
103,Finlay,Kunat,6216.89,01/08/2017,Opus Bank
104,Shirl,Thorlby,1853.5,12/11/2017,"Kadmon Holdings, Inc."
105,Manon,Heazel,3784.31,18/08/2018,Amedisys Inc
106,Jobye,Ivanchenkov,4074.08,14/04/2018,Entegra Financial Corp.
107,Imojean,Wenzel,8860.99,20/09/2017,Colonial High Income Municipal Trust
108,Hildagarde,Stairmand,3928.81,21/10/2016,"OneBeacon Insurance Group, Ltd."
109,Libbi,Turk,6097.3,06/08/2017,"Cyclacel Pharmaceuticals, Inc."
110,Land,Worden,2062.21,02/02/2018,"Blackrock Corporate High Yield Fund, Inc."
111,Sayres,Standish-Brooks,5159.56,10/05/2017,Lexington Realty Trust
112,Davin,Laroze,2999.31,07/09/2018,"I.D. Systems, Inc."
113,Koralle,Greenalf,7134.17,26/05/2017,TearLab Corporation
114,Ring,Bantham,9235.03,07/01/2018,World Acceptance Corporation
115,Cherry,Springthorp,5513.6,28/11/2016,Fresenius Medical Care Corporation
116,Nyssa,Ives,3496.49,09/05/2017,"Spectrum Pharmaceuticals, Inc."
117,Franz,Mendus,7876.0,28/04/2017,Cooper-Standard Holdings Inc.
118,Boyce,Torvey,5311.36,21/11/2017,Aceto Corporation
119,Christina,Cornilli,8960.32,09/05/2017,Invesco Municipal Trust
120,Rab,Sloat,3706.86,18/02/2019,"Blackbaud, Inc."
121,Colby,Bains,2623.34,29/11/2018,"Calithera Biosciences, Inc."
122,Brander,Dudhill,687.77,27/11/2017,"Synopsys, Inc."
123,Prentice,Gaskall,8283.13,30/01/2019,Eagle Bulk Shipping Inc.
124,Harlie,Duchesne,5759.9,19/01/2017,CABCO Series 2004-101 Trust
125,Jo,Lambotin,4874.9,21/08/2017,SandRidge Mississippian Trust I
126,Cecile,Yakebovitch,7638.53,11/12/2016,China Mobile (Hong Kong) Ltd.
127,Codie,Fullegar,5518.11,02/04/2018,"Ritter Pharmaceuticals, Inc."
128,Malia,Morley,580.4,02/06/2018,REX American Resources Corporation
129,Barby,Blinde,4146.3,24/11/2016,"Atwood Oceanics, Inc."
130,Callida,McLarnon,2261.22,24/03/2018,Rite Aid Corporation
131,Fernande,Alwood,7826.55,21/08/2017,RADA Electronic Industries Ltd.
132,Chloette,Gozzett,5015.57,20/03/2018,U.S. Bancorp
133,Catina,Caccavale,5295.43,21/10/2016,"Customers Bancorp, Inc"
134,Miner,Mowbray,8649.19,23/04/2019,First Trust Dorsey Wright International Focus 5 ETF
135,Liva,Cuzen,5627.84,02/04/2017,Horizons DAX Germany ETF
136,Natka,O'Dempsey,434.99,25/08/2018,Stonegate Bank
137,Flemming,De Ferrari,7406.19,21/03/2017,Perry Ellis International Inc.
138,Bryna,Kaplin,1609.01,04/03/2018,TOR Minerals International Inc
139,Aurie,Danher,7723.96,01/06/2017,Digi International Inc.
140,Kaitlyn,Clemenson,6001.14,10/10/2018,"USANA Health Sciences, Inc."
141,Delmor,McNulty,4081.81,18/08/2018,"Bridgepoint Education, Inc."
142,Cirillo,Bedder,4389.64,18/09/2016,INTL FCStone Inc.
143,Ashlie,Lorraway,6836.44,22/04/2019,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor)
144,Sherwynd,Angear,1205.83,09/07/2016,International Bancshares Corporation
145,Ros,Corthes,578.24,04/07/2018,"Advanced Drainage Systems, Inc."
146,Patricio,Kilfeder,1641.83,20/03/2018,Quanex Building Products Corporation
147,Kayla,De Carlo,1312.85,13/07/2018,First Trust Hong Kong AlphaDEX Fund
148,Hayyim,Hundal,2208.61,12/10/2018,Federal Agricultural Mortgage Corporation
149,Tabby,Fausch,770.26,29/11/2016,Varex Imaging Corporation
150,Pansie,Thomasset,1458.89,03/03/2019,"Goldman Sachs Group, Inc. (The)"
151,Cecilius,McIlwreath,8008.05,07/07/2016,Eaton Vance Senior Income Trust
152,Celestyna,le Keux,3696.63,13/06/2017,"TRC Companies, Inc."
153,Shaina,Oda,1186.35,22/09/2017,"Neenah Paper, Inc."
154,Rickert,Flancinbaum,7073.2,29/01/2018,"Insys Therapeutics, Inc."
155,Saraann,Carey,7072.73,22/11/2016,Nuveen California Quality Municipal Income Fund
156,Lynnet,Anthonies,9780.76,01/04/2019,First Trust New Opportunities MLP & Energy Fund
157,Urban,Chaize,8956.05,23/12/2017,Tesoro Corporation
158,Kettie,Kleis,9235.59,19/12/2018,Rayonier Advanced Materials Inc.
159,Delores,Tythe,8150.9,25/09/2016,Rosehill Resources Inc.
160,Alfi,O'Shevlan,2516.55,07/01/2017,Chesapeake Energy Corporation
161,Decca,Larver,128.79,27/07/2016,"Lennox International, Inc."
162,Aldridge,Ourry,8156.95,18/10/2016,Ferroglobe PLC
163,Farris,Drydale,2008.83,13/04/2017,Huntington Bancshares Incorporated
164,Agnese,Self,8643.3,24/03/2019,"G-III Apparel Group, LTD."
165,Shaughn,Brisker,8988.96,12/03/2017,U.S. Energy Corp.
166,Lawry,Wonter,9650.11,15/03/2018,"SilverSun Technologies, Inc."
167,Conan,Meynell,7481.07,05/10/2017,"Rollins, Inc."
168,Frederik,Goldsbrough,5386.22,04/06/2016,Alpine Total Dynamic Dividend Fund
169,Cris,Brannigan,1648.94,07/03/2018,Aegon NV
170,Brucie,Seldon,9128.55,05/06/2018,Gol Linhas Aereas Inteligentes S.A.
171,Mandie,Laborde,7696.48,27/04/2018,Tennessee Valley Authority
172,Jilli,Raithbie,8317.69,28/05/2017,"AutoZone, Inc."
173,Clovis,Dimock,7002.54,13/08/2018,"Mid-Con Energy Partners, LP"
174,Glynn,Mattack,8657.96,23/12/2018,Invitae Corporation
175,Jerrie,Cayette,4961.11,17/08/2016,Apollo Commercial Real Estate Finance
176,Tess,Van den Dael,4551.26,03/07/2016,"Electronics for Imaging, Inc."
177,Blisse,Grafham,4260.79,23/04/2018,Nuven Mortgage Opportunity Term Fund 2
178,Ty,Chiplen,4786.9,05/03/2018,Enduro Royalty Trust
179,Fleming,Buckthought,6872.89,23/05/2017,"Energy Recovery, Inc."
180,Kathye,Lenahan,2197.37,05/12/2016,RPX Corporation
181,Washington,McSkeagan,5789.3,30/01/2017,Meritage Corporation
182,Shelagh,Gillinghams,1752.98,30/03/2019,Kewaunee Scientific Corporation
183,Sande,Stratford,7882.13,02/10/2016,"Benchmark Electronics, Inc."
184,Marje,Tayler,8631.07,21/08/2017,iPath US Treasury Steepener ETN
185,Tracey,Sudran,2663.8,18/09/2017,Hill-Rom Holdings Inc
186,Staci,Orton,3827.58,07/11/2018,"Great Elm Capital Group, Inc. "
187,Jaquenetta,Imort,2219.92,15/03/2019,"PDF Solutions, Inc."
188,Man,MacMaykin,4438.55,10/07/2016,First Trust Mega Cap AlphaDEX Fund
189,Rennie,Hodgin,7006.72,10/10/2018,Stewart Information Services Corporation
190,Edik,Lacoste,2574.29,16/09/2017,Kadant Inc
191,Winthrop,Pentercost,2176.99,03/07/2016,Array BioPharma Inc.
192,Blanch,Durnell,2638.55,18/04/2019,La Quinta Holdings Inc.
193,Jasmina,Barthelet,9322.28,13/06/2017,Resolute Forest Products Inc.
194,Lyndell,Poundsford,1967.8,12/12/2017,Urstadt Biddle Properties Inc.
195,Gannie,Drinkhill,9779.74,17/10/2018,Alere Inc.
196,Vikky,Castelijn,9283.64,03/01/2017,Ares Management L.P.
197,Cybil,Degoy,3638.78,19/01/2017,"BofI Holding, Inc."
198,Hephzibah,Alderman,7996.94,31/01/2019,KKR & Co. L.P.
199,Westleigh,Wickerson,4239.12,19/03/2019,Infosys Limited
200,Wendi,Aiskovitch,9795.62,22/08/2018,"MetLife, Inc."
201,Janice,Milthorpe,8518.92,01/09/2018,MutualFirst Financial Inc.
202,Gennifer,Nern,3569.45,21/04/2019,"Blueknight Energy Partners L.P., L.L.C."
203,Aridatha,Godber,6526.22,02/02/2018,"Steven Madden, Ltd."
204,Bernadette,Bingham,6257.21,20/09/2017,Dover Corporation
205,Owen,Grunnill,7137.37,28/01/2019,"Overstock.com, Inc."
206,Michale,Pascall,4573.15,10/04/2019,Karyopharm Therapeutics Inc.
207,Amery,Kunkel,9015.13,13/02/2018,Lincoln National Corporation
208,Ranee,Tuckwood,5126.24,23/02/2018,Washington Real Estate Investment Trust
209,Shayne,Simone,6674.27,20/02/2019,"Maiden Holdings, Ltd."
210,Ugo,Kaine,7672.28,14/09/2018,FIRST REPUBLIC BANK
211,Cyril,Ravens,5749.46,18/05/2017,ChinaCache International Holdings Ltd.
212,Amalle,Masdon,960.6,25/04/2017,Westmoreland Coal Company
213,Fey,Buckle,6072.69,07/05/2018,Cresud S.A.C.I.F. y A.
214,Dorice,Ellph,7306.37,28/01/2018,Blackrock MuniYield Investment QualityFund
215,Scottie,Daintier,2664.01,10/10/2017,"Sangamo Therapeutics, Inc."
216,Gaelan,Hallut,4703.72,26/07/2018,"Copa Holdings, S.A."
217,Dorian,Scholz,855.73,28/05/2017,CGG
218,Terence,Andersch,4171.43,24/03/2019,BullMark LatAm Select Leaders ETF
219,Rhianon,Abrahmer,2496.04,22/05/2017,Diebold Nixdorf Incorporated
220,Sharla,Starte,5006.18,27/05/2016,"Pixelworks, Inc."
221,Deena,Strowlger,311.49,06/12/2018,MUELLER WATER PRODUCTS
222,Boyd,Rix,9087.97,27/11/2018,Nuveen Quality Preferred Income Fund 2
223,Chloe,Stiger,1054.47,12/07/2016,"Huntington Ingalls Industries, Inc."
224,Bary,Anglim,1241.73,13/09/2017,Timken Steel Corporation
225,Glyn,Fields,1108.99,11/04/2018,"CBRE Group, Inc."
226,Kathy,Howkins,292.1,05/09/2017,Nuveen Texas Quality Municipal Income Fund
227,Jone,Chatres,5410.15,19/04/2019,ClearBridge All Cap Growth ETF
228,Thorin,Bointon,5747.97,16/12/2017,Signature Bank
229,Corene,Stranger,7073.06,23/03/2017,Consolidated Water Co. Ltd.
230,Gerri,Caren,7585.37,17/06/2016,"Syndax Pharmaceuticals, Inc."
231,Domenic,Shory,3865.98,02/10/2018,Fidus Investment Corporation
232,Nevsa,Need,656.18,16/10/2016,First Trust CEF Income Opportunity ETF
233,Gerianna,Jillett,2802.73,28/01/2019,Liberty All-Star Equity Fund
234,Manon,Zannuto,3425.04,27/10/2017,Las Vegas Sands Corp.
235,Reg,Quakley,3378.05,11/10/2016,"Omega Flex, Inc."
236,Wilt,Chadwell,4920.35,10/07/2016,"Validus Holdings, Ltd."
237,Jocko,Beere,2772.87,27/08/2017,Anheuser-Busch Inbev SA
238,Lucretia,Rene,6097.56,15/07/2017,"Trupanion, Inc."
239,Melisa,Parmiter,1090.51,10/08/2016,Flaherty & Crumrine Total Return Fund Inc
240,Laurice,Chester,8403.35,31/01/2019,Ally Financial Inc.
241,Shaina,Badman,9128.01,12/02/2019,GasLog Partners LP
242,Abran,Ivetts,6407.23,30/03/2017,"LM Funding America, Inc."
243,Brok,Gudger,5903.82,19/01/2018,"Cohen & Steers Global Income Builder, Inc."
244,Gerry,Hovenden,9375.56,19/05/2017,"SunTrust Banks, Inc."
245,Svend,Carreyette,4181.49,30/09/2018,Select Asset Inc.
246,Darrick,Askwith,8692.98,17/06/2017,"The Habit Restaurants, Inc."
247,Sherman,Bartolomivis,1700.04,21/05/2018,"Omega Healthcare Investors, Inc."
248,Basil,Vedenyakin,429.14,12/02/2017,Seneca Foods Corp.
249,Jazmin,Yurin,9805.95,03/02/2019,Neff Corporation
250,Hortense,Schoenleiter,7246.8,05/01/2018,Triple-S Management Corporation
251,Kalie,Cracknall,6138.71,27/04/2018,"Photronics, Inc."
252,Bibi,Giggie,1896.66,01/10/2016,Arconic Inc.
253,Maribelle,Biesinger,8709.38,03/12/2017,"Malvern Bancorp, Inc."
254,Thaddeus,Thake,1126.72,04/06/2017,EPR Properties
255,Irma,Hourican,9641.2,26/12/2018,"BGC Partners, Inc."
256,Katerina,Peete,3457.9,21/12/2016,"McCormick & Company, Incorporated"
257,Christiana,Dennant,4628.1,09/12/2017,"Del Taco Restaurants, Inc."
258,Robin,Haime,1950.4,16/04/2017,"Ferrellgas Partners, L.P."
259,Keely,Feron,5541.51,02/04/2017,Heritage Commerce Corp
260,Leroi,Gronow,9184.73,18/07/2016,"Selective Insurance Group, Inc."
261,Gaspar,Claxton,1239.65,20/01/2017,Seaspan Corporation
262,Maxwell,Woodruffe,2783.45,03/07/2018,"The Herzfeld Caribbean Basin Fund, Inc."
263,Kristo,Powner,4200.69,18/02/2019,"PGT Innovations, Inc."
264,Leone,Peery,647.02,05/06/2017,"Blackrock MuniYield Quality Fund III, Inc."
265,Cara,Aronovitz,5809.99,04/03/2017,TEGNA Inc.
266,Dewitt,Gladdish,8599.51,18/02/2019,Horizon Technology Finance Corporation
267,Clementine,Antunez,9846.15,29/07/2016,Genesco Inc.
268,Mirna,Cardero,9150.5,14/05/2019,"Corvus Pharmaceuticals, Inc."
269,Christian,Cartmill,9025.21,24/05/2016,Central Garden & Pet Company
270,Adelaide,Balsdon,8558.87,15/07/2018,"Smart Sand, Inc."
271,Robers,Baldwin,7387.51,27/10/2017,"Buckle, Inc. (The)"
272,Carmelina,Metzing,9790.44,28/04/2019,Coca Cola Femsa S.A.B. de C.V.
273,Beilul,Steinham,577.46,02/11/2018,"RadNet, Inc."
274,Helyn,Compson,2113.43,30/04/2019,"PGT Innovations, Inc."
275,Courtney,Saxelby,6458.65,26/02/2017,"Cellcom Israel, Ltd."
276,Ailsun,Donett,3750.2,26/09/2016,First Trust New Opportunities MLP & Energy Fund
277,Bonnibelle,Whitley,4072.88,20/01/2019,"Wilhelmina International, Inc."
278,Padraic,Chattoe,7128.52,04/03/2019,Lehman ABS Corporation
279,Dehlia,Oxterby,8733.78,15/02/2017,"Gulf Resources, Inc."
280,Fax,Marcq,9715.34,18/10/2016,Nuveen Select Tax Free Income Portfolio II
281,Keenan,Izkovitz,4276.79,15/07/2017,"Carbo Ceramics, Inc."
282,Kordula,Filipputti,2148.54,10/09/2018,"Gores Holdings II, Inc."
283,Hortense,Laker,5812.33,20/01/2019,Telecom Argentina Stet - France Telecom S.A.
284,Mollie,Villiers,1678.6,19/06/2016,"Walgreens Boots Alliance, Inc."
285,Bjorn,Leopold,533.39,23/09/2018,iShares MSCI UAE Capped ETF
286,Kingston,Drewett,9037.54,15/02/2017,"Urban One, Inc. "
287,Quintus,Wharby,4829.04,13/04/2018,First Trust High Yield Long/Short ETF
288,Sybyl,Gottelier,4731.98,12/03/2019,"C.R. Bard, Inc."
289,Lily,Singers,9222.81,26/08/2017,"tronc, Inc."
290,Winston,Pescud,991.77,30/10/2016,"Kelly Services, Inc."
291,Rochester,Ismay,704.45,18/06/2018,"Guidance Software, Inc."
292,Rolando,Binton,3021.4,24/01/2017,"ONE Gas, Inc."
293,Callie,Dike,3146.55,06/04/2019,Stone Energy Corporation
294,Oralle,Morrell,2433.57,04/08/2016,Natural Resource Partners LP
295,Beilul,Perrett,6583.75,21/01/2018,Cinedigm Corp
296,Birk,Ceely,7743.52,06/06/2018,Special Opportunities Fund Inc.
297,Wallas,Backhurst,3360.63,14/10/2016,"Dynex Capital, Inc."
298,Dew,Revington,9995.28,15/02/2017,iShares MSCI New Zealand Capped ETF
299,Alessandro,Keaves,6067.9,07/01/2019,"Sound Financial Bancorp, Inc."
300,Tracey,Joao,7321.58,08/06/2018,"NextEra Energy, Inc."
301,Ashien,Micklem,3035.02,03/05/2019,Deutsche Bank AG
302,Elbert,Treffry,4696.37,02/11/2016,"AmTrust Financial Services, Inc."
303,Ely,Messiter,1607.5,19/09/2016,VictoryShares US Small Cap High Div Volatility Wtd ETF
304,Quint,Gaskins,7610.16,27/07/2016,Amgen Inc.
305,Osborn,Smedley,9942.21,25/04/2018,Genie Energy Ltd.
306,Gusty,Heatley,1681.88,19/11/2017,Synnex Corporation
307,Renaud,Leadston,547.65,13/02/2018,VictoryShares Developed Enhanced Volatility Wtd ETF
308,Carey,D'Souza,4325.01,22/01/2018,"ARMOUR Residential REIT, Inc."
309,Nico,Bradnam,9507.31,07/12/2017,Unilever PLC
310,Etti,Welsby,4074.72,06/05/2018,"M I Acquisitions, Inc."
311,Cass,Ballham,9588.84,31/10/2018,"Pixelworks, Inc."
312,Tommy,McArdle,6685.33,28/03/2018,"The Hain Celestial Group, Inc."
313,Vail,Henrot,3062.84,28/01/2017,"Gardner Denver Holdings, Inc."
314,Marcia,Ballsdon,8960.55,15/12/2018,"Installed Building Products, Inc."
315,Ellynn,Chilles,1688.84,23/07/2017,Allstate Corporation (The)
316,Bary,Dundin,7830.18,10/10/2017,Oak Valley Bancorp (CA)
317,Fritz,Chaunce,4568.07,26/03/2018,Countrywide Financial Corporation
318,Carling,Attiwill,1487.05,17/02/2019,Pimco Corporate & Income Opportunity Fund
319,Fenelia,Cattrell,6452.39,20/05/2018,EPR Properties
320,Roxie,Batram,9705.19,23/11/2016,LaSalle Hotel Properties
321,Gavrielle,Dunstall,1067.56,23/01/2017,"Nexeo Solutions, Inc."
322,Dex,Strutton,9576.64,30/03/2019,BlackRock Investment Quality Municipal Trust Inc. (The)
323,Bessie,Reinard,1549.8,08/03/2018,"Aduro Biotech, Inc."
324,Carmita,Laugheran,3308.14,25/12/2016,"Southern First Bancshares, Inc."
325,Zebulen,Kervin,2710.53,18/09/2018,Oramed Pharmaceuticals Inc.
326,Maggi,Clell,4251.51,26/12/2017,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF
327,Delilah,Clymo,6845.73,21/08/2018,J P Morgan Chase & Co
328,Pammy,Dobrowolny,4306.33,21/03/2019,"Aaron's,  Inc."
329,Dodi,Calyton,6077.7,25/07/2016,"United Bancshares, Inc."
330,Dalia,Hazelby,7356.59,01/08/2017,"RF Industries, Ltd."
331,Sarita,Normanvell,6187.31,11/05/2017,Nuveen Dow 30SM Dynamic Overwrite Fund
332,Penrod,Irlam,9804.78,11/03/2018,SPDR Dorsey Wright Fixed Income Allocation ETF
333,Alejandrina,Pankhurst.,5117.45,18/08/2017,"MACOM Technology Solutions Holdings, Inc."
334,Kippy,Howbrook,8900.59,18/12/2016,"IES Holdings, Inc."
335,Korry,Eastwell,6870.55,27/08/2017,Kitov Pharmaceuticals Holdings Ltd.
336,Murielle,Lawfull,5169.66,10/04/2018,First Trust Small Cap Growth AlphaDEX Fund
337,Mart,Pointin,6158.43,21/03/2018,"Badger Meter, Inc."
338,Harriette,Kaines,8024.38,16/11/2018,"SmartFinancial, Inc."
339,Tadd,Scrancher,7107.46,05/03/2017,"Apptio, Inc."
340,Nettie,Comusso,3618.41,27/02/2017,"RigNet, Inc."
341,Guthrie,Featenby,4143.93,24/01/2019,"Western New England Bancorp, Inc."
342,Stillman,Thurlby,3790.37,21/11/2017,GasLog LP.
343,Osbourn,Rothera,3145.69,18/02/2018,Gridsum Holding Inc.
344,Saunderson,Hucklesby,6275.65,08/01/2018,J.M. Smucker Company (The)
345,Theodora,Wenban,9333.92,22/02/2018,BancFirst Corporation
346,Trude,Ingleby,9045.82,27/02/2019,Jensyn Acquistion Corp.
347,Kacie,Houltham,850.48,11/09/2017,Neff Corporation
348,Eleanor,Lonie,5200.54,09/04/2019,Playa Hotels & Resorts N.V.
349,Hetty,Gobourn,8880.09,01/02/2018,Denny's Corporation
350,Loni,Lissimore,926.21,08/08/2016,"Whole Foods Market, Inc."
351,Celisse,Threadgall,8179.68,16/07/2016,iShares MSCI EM ESG Optimized ETF
352,Burnard,Lusgdin,5972.97,04/09/2017,BlackRock New Jersey Municipal Income Trust
353,Winthrop,Mixter,5957.11,08/07/2018,"Power Integrations, Inc."
354,Bernita,Stittle,9955.69,09/09/2018,Amerco
355,Gardiner,Noury,7806.69,24/11/2017,"CDK Global, Inc."
356,Mandy,Gladdish,5040.03,23/12/2018,"NCI Building Systems, Inc."
357,Lilla,Rennels,2786.32,26/12/2018,First Trust Multi-Asset Diversified Income Index Fund
