Customer ID,First Name,Last Name,Sales,Order Date,Stock
62,Cami,Knight,2599.84,14/06/2016,"Chimerix, Inc."
63,Gael,Mines,1463.01,07/05/2018,"Marinus Pharmaceuticals, Inc."
64,Stafani,Denington,329.69,30/06/2018,Cardiome Pharma Corporation
65,Kennith,Gridley,2452.44,05/02/2017,Rio Tinto Plc
66,Millicent,Slocom,6481.26,03/07/2016,"Ooma, Inc."
67,Madelon,Barnet,9306.34,24/04/2019,"Yum China Holdings, Inc."
68,Allis,Mattersley,8007.8,18/02/2019,KLX Inc.
69,Anabella,Probert,1538.1,21/03/2018,American Homes 4 Rent
70,Brig,Harbertson,4798.25,30/08/2016,Kayne Anderson Acquisition Corp.
71,Reynold,Shutler,8929.57,05/07/2016,BioShares Biotechnology Clinical Trials Fund
72,Tracy,Gerault,9127.83,06/08/2016,"One Horizon Group, Inc."
73,Serge,Roseaman,7161.73,13/01/2019,DMC Global Inc.
74,Juline,Reade,7001.16,28/08/2017,Colgate-Palmolive Company
75,Ronny,McCrae,2897.89,27/05/2016,"BeiGene, Ltd."
76,Celestina,Zelley,7326.58,02/07/2017,ECA Marcellus Trust I
77,Michel,Tunnah,6430.28,02/07/2017,WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F
78,Sybila,Winyard,9643.6,02/08/2018,Zions Bancorporation
79,Demeter,De Blasio,1936.01,23/02/2019,"Manitex International, Inc."
80,William,Millins,6538.24,08/02/2019,Cemex S.A.B. de C.V.
81,Emelyne,Coulthard,3123.25,09/07/2018,"American Financial Group, Inc."
82,Danell,Glendining,8564.54,09/05/2019,"Proteon Therapeutics, Inc."
83,Arne,Minchella,9923.9,18/02/2019,BankFinancial Corporation
84,Pippa,Challenor,7819.14,09/12/2016,Jack In The Box Inc.
85,Merrielle,Pountney,1018.55,14/02/2018,Unilever NV
86,Margo,MacAlpyne,558.24,04/02/2018,Equity Commonwealth
87,Ida,Erdes,9877.25,03/05/2017,"Cohen & Steers Infrastructure Fund, Inc"
88,Tuesday,Hawsby,9064.16,11/05/2017,First Trust Intermediate Duration Preferred & Income Fund
89,Leela,Gonnard,8084.0,09/04/2017,American Homes 4 Rent
90,Norah,Benedek,5523.84,22/07/2016,Fang Holdings Limited
91,Luke,Lovel,5509.09,25/01/2019,FlexShares STOXX US ESG Impact Index Fund
92,Syd,Flips,5460.38,16/03/2018,Bank of Nova Scotia (The)
93,Cyndi,Key,9936.94,20/08/2016,Global Partner Acquisition Corp.
94,Gracia,Flarity,3089.75,01/11/2018,Resolute Forest Products Inc.
95,Hermione,Henzer,9149.42,15/05/2018,Nabriva Therapeutics AG
96,Bettina,Cooksey,6899.15,16/03/2019,Hersha Hospitality Trust
97,Allistir,Dufaire,1191.16,20/08/2016,Oconee Federal Financial Corp.
98,Serene,Crevagh,9818.38,22/02/2019,"Magyar Bancorp, Inc."
99,Tammy,Keston,3423.29,17/11/2016,DTE Energy Company
100,Marcia,Housecraft,753.58,15/04/2018,"Yum! Brands, Inc."
101,Scottie,Reeday,1999.05,21/09/2017,Willis Lease Finance Corporation
102,Eachelle,Drew-Clifton,1848.57,04/09/2016,Aegon NV
103,Stephenie,Standall,5379.26,06/01/2017,"Sunesis Pharmaceuticals, Inc."
104,Jolyn,Di Carlo,4596.71,24/01/2018,Algonquin Power & Utilities Corp.
105,Loutitia,Moreman,468.54,11/11/2017,Johnson & Johnson
106,Catie,Haysman,7685.4,23/06/2016,Open Text Corporation
107,Phylis,Wimsett,2087.89,18/08/2018,"eHealth, Inc."
108,Brandyn,Castro,9626.1,28/03/2017,Macquarie Global Infrastructure Total Return Fund Inc.
109,Sandy,Livingstone,4073.93,30/01/2017,"First Bancorp, Inc (ME)"
110,Fredric,Stanger,2476.6,29/07/2017,"First Connecticut Bancorp, Inc."
111,Gerrilee,de Keep,3139.31,14/02/2017,"Professional Diversity Network, Inc."
112,Rodi,Tincombe,2054.79,08/12/2017,STRATS Trust
113,Pablo,Brimmell,3612.37,09/02/2019,"ServiceNow, Inc."
114,Katrina,Klimt,8865.01,02/04/2018,Origo Acquisition Corporation
115,Eddie,Derl,6402.74,15/12/2018,Edwards Lifesciences Corporation
116,Graehme,Liddington,2273.79,08/06/2017,Chimera Investment Corporation
117,Stanley,Boydell,1316.38,26/11/2018,Pampa Energia S.A.
118,Ciro,Roskell,7321.3,28/11/2017,Solar Capital Ltd.
119,Augie,Abell,2850.13,07/07/2017,CIT Group Inc (DEL)
120,Brion,Reedshaw,6337.16,15/09/2018,"Sophiris Bio, Inc."
121,Avie,Hemerijk,2546.93,24/03/2018,Grupo Supervielle S.A.
122,Arly,Gilby,1807.2,09/02/2019,"Lithia Motors, Inc."
123,Mata,Lafford,5722.23,26/07/2017,Array BioPharma Inc.
124,Cheryl,Brushfield,9110.14,10/11/2016,Melco Resorts & Entertainment Limited
125,Selena,Di Carlo,1297.59,25/08/2017,Dun & Bradstreet Corporation (The)
126,Marlena,Yesichev,2685.41,26/08/2018,Citigroup Inc.
127,Eliot,Pinch,9369.87,26/07/2016,"eHealth, Inc."
128,Avram,Lis,6988.83,29/03/2018,Polaris Industries Inc.
129,May,Nornasell,1801.66,25/08/2017,"Wheeler Real Estate Investment Trust, Inc."
130,Xever,Pergens,2560.47,30/04/2017,"Fidelity National Financial, Inc."
131,Angel,Moncreiff,830.28,24/07/2017,"Marcus & Millichap, Inc."
132,Lion,Dewsnap,1105.7,24/06/2017,"Agilent Technologies, Inc."
133,Cathe,Palser,3867.41,14/01/2018,"Tower International, Inc."
134,Nefen,Hasnney,2238.86,31/05/2017,"Ryman Hospitality Properties, Inc."
135,Dewey,Livick,114.24,27/02/2018,San Juan Basin Royalty Trust
136,Paddie,Affleck,7838.06,13/03/2019,Strongbridge Biopharma plc
137,Elfrieda,Ashurst,5209.76,26/04/2018,M&T Bank Corporation
138,Gabie,Bayly,5259.55,21/12/2016,"Astec Industries, Inc."
139,Clark,Cake,8995.67,26/01/2019,Global Partner Acquisition Corp.
140,Jerry,Baudacci,4751.55,16/07/2016,"Rocky Mountain Chocolate Factory, Inc."
141,Berne,Parman,4638.47,10/09/2016,The Joint Corp.
142,Stephie,Weeks,5831.05,04/05/2017,Associated Banc-Corp
143,Ronna,Stivani,1953.64,21/07/2018,Caesars Acquisition Company
144,Carlye,Danaher,8219.31,08/01/2019,iShares MSCI USA ESG Optimized ETF
145,Marten,Poles,7718.03,18/02/2018,Armstrong World Industries Inc
146,Fernandina,Hamelyn,1234.38,17/07/2018,Noble Energy Inc.
147,Beatrix,Daal,4133.82,25/10/2016,Denbury Resources Inc.
148,Josy,Espine,7148.7,08/08/2018,"Agilysys, Inc."
149,Elwin,Bramham,8779.92,22/01/2019,"Liquidity Services, Inc."
150,Shawna,Ramsdell,4785.04,09/09/2016,Ampco-Pittsburgh Corporation
151,Ardis,Chern,4943.04,10/05/2018,Ashland Global Holdings Inc.
152,Bernardo,Vida,4363.94,13/04/2018,"KAR Auction Services, Inc"
153,Tilda,Hadleigh,5123.15,11/11/2016,Fresenius Medical Care Corporation
154,Marcelia,Vergo,9980.31,11/04/2019,SPDR Dorsey Wright Fixed Income Allocation ETF
155,Mayer,Guille,1832.71,20/06/2017,"USA Technologies, Inc."
156,Peadar,Vashchenko,6848.1,04/02/2017,"Tarena International, Inc."
157,Silvain,Simmill,9686.65,27/06/2016,"Legg Mason, Inc."
158,Augusto,Megarrell,3135.75,18/11/2016,CNA Financial Corporation
159,Tammie,Audiss,3346.77,11/02/2017,GrubHub Inc.
160,Brenden,Bartlet,3215.83,07/12/2018,Kellogg Company
161,Kirbie,Johansson,9522.37,01/10/2017,Pattern Energy Group Inc.
162,Bonni,Hollingsbee,8272.33,29/03/2019,Fifth Street Finance Corp.
163,Jan,Stapels,6716.14,09/04/2018,Tuesday Morning Corp.
164,Arte,Adamovich,7013.66,02/10/2016,J P Morgan Chase & Co
165,Terence,Van der Spohr,8056.49,07/05/2017,"T-Mobile US, Inc."
166,Whitman,Considine,1618.95,14/05/2019,Eaton Vance Tax-Managed Buy-Write Income Fund
167,Alyse,Drummond,669.0,29/03/2018,"Analog Devices, Inc."
168,Hillie,Bellord,9254.67,24/01/2019,"Oxford Industries, Inc."
169,Emerson,Capoun,9217.54,31/03/2017,PennyMac Mortgage Investment Trust
170,Fabiano,Giaomozzo,6342.26,13/06/2017,Atlantic Coast Financial Corporation
171,Emery,Gribbins,3912.39,23/02/2018,Ecopetrol S.A.
172,Nissa,Drinnan,4044.5,02/08/2017,Cintas Corporation
173,Jayme,Feldmann,7672.5,21/06/2018,"Omega Healthcare Investors, Inc."
174,Ber,Roxby,1987.6,19/03/2018,First Trust Multi-Asset Diversified Income Index Fund
175,Enoch,Shenton,2283.29,31/01/2019,Rosehill Resources Inc.
176,Drucill,Hatherill,7284.26,24/11/2016,Templeton Emerging Markets Fund
177,Fraze,Cornborough,8722.57,13/07/2017,"Interpublic Group of Companies, Inc. (The)"
178,Connie,Norrey,5981.01,04/07/2017,Lyon William Homes
179,Nilson,Jonah,1282.65,13/10/2018,"Agilent Technologies, Inc."
180,Shannon,Beekman,1270.28,11/05/2017,CHS Inc
181,Wynny,Le Provost,2746.1,11/10/2018,"Warrior Met Coal, Inc."
182,Son,Spurrior,9960.9,23/02/2018,"SB Financial Group, Inc."
183,Jourdan,Paydon,9147.57,22/08/2018,Virtus Total Return Fund Inc.
184,Freddy,Whitrod,176.59,16/09/2016,"Kadmon Holdings, Inc."
185,Claudie,Struss,3211.96,23/03/2018,Washington Real Estate Investment Trust
186,Grazia,Hartrick,1793.69,08/08/2018,Drive Shack Inc.
187,Patricia,Momford,6190.37,27/11/2018,Zumiez Inc.
188,Abby,Gilstoun,6680.23,05/11/2017,GP Strategies Corporation
189,Forrester,Lurner,835.04,10/01/2018,The Joint Corp.
190,Miltie,Bierton,5685.58,16/04/2017,"Agios Pharmaceuticals, Inc."
191,Terri,Brownjohn,2303.52,30/12/2018,Dolby Laboratories
192,Celisse,Bleasby,2553.28,14/11/2016,"China HGS Real Estate, Inc."
193,Hildy,Bushaway,9285.27,18/12/2016,"Home Depot, Inc. (The)"
194,Rowena,Scrowston,5960.42,22/11/2016,STMicroelectronics N.V.
195,Kathi,Graham,4587.71,27/07/2017,Manchester United Ltd.
196,Marylin,Waddilove,7450.89,25/12/2016,Meritage Corporation
197,Vevay,Marriot,4607.52,20/07/2018,ePlus inc.
198,Aimee,McTaggart,9761.32,04/10/2017,"Intevac, Inc."
199,Kaiser,Tull,2725.5,17/04/2019,"Seabridge Gold, Inc."
200,Spense,Dorney,5243.85,23/06/2016,Crane Company
201,Tamqrah,Berkowitz,5638.11,01/01/2018,"Griffin Industrial Realty, Inc."
202,Melania,MacLucais,7831.0,16/08/2017,"Haverty Furniture Companies, Inc."
203,Gui,Egginson,2463.15,14/06/2018,Anworth Mortgage Asset  Corporation
204,Joana,Luddy,3479.6,02/06/2016,"Cass Information Systems, Inc"
205,Nathalie,Sweetmore,9718.26,01/07/2016,Saban Capital Acquisition Corp.
206,Gerda,Parsisson,6451.5,06/04/2017,"Saul Centers, Inc."
207,Akim,Kinavan,2026.51,22/09/2016,"Nuveen California Municipal Value Fund, Inc."
208,Hans,Sterre,6310.28,28/03/2017,Southwestern Energy Company
209,Sheela,Cruise,9721.74,02/12/2017,Voya Asia Pacific High Dividend Equity Income Fund
210,Godfrey,Jikovsky,6841.72,18/07/2017,Nexvet Biopharma plc
211,Gideon,Walling,5086.99,23/09/2016,"RadNet, Inc."
212,Remus,Pollett,9059.75,11/07/2018,"Cass Information Systems, Inc"
213,Oren,Leer,9506.92,08/11/2016,"Sally Beauty Holdings, Inc."
214,Biddy,Bollen,4561.04,27/04/2017,"TRC Companies, Inc."
215,Reece,Bukac,6598.39,03/02/2019,InVivo Therapeutics Holdings Corp.
216,Timi,Menear,3275.68,28/04/2018,"Barrett Business Services, Inc."
217,Ardenia,Athowe,2916.68,22/05/2018,Legacy Reserves LP
218,Peyter,Di Lucia,6492.7,04/06/2016,"Legg Mason, Inc."
219,Luella,Meconi,2640.53,13/03/2017,Cytori Therapeutics Inc
220,Barde,Roslen,8986.71,04/08/2017,"Builders FirstSource, Inc."
221,Beitris,Edridge,1161.1,02/11/2016,Ashford Hospitality Trust Inc
222,Goldina,Bree,1198.05,30/06/2017,KeyCorp
223,Corine,Stallard,4116.21,16/03/2019,Black Hills Corporation
224,Maryjane,McGrath,7337.73,06/09/2018,"SGOCO Group, Ltd"
225,Cordell,Northway,6824.22,28/11/2016,"International Seaways, Inc."
226,Daisey,Heavy,3087.72,08/02/2019,"Hawkins, Inc."
227,Arthur,Grigorio,7913.25,01/06/2017,Veeva Systems Inc.
228,Dania,Hadfield,5833.17,12/07/2018,PowerShares 1-30 Laddered Treasury Portfolio
229,Ferrel,Saintsbury,3648.37,19/10/2016,"Nu Skin Enterprises, Inc."
230,Isidore,Bennington,9701.46,14/08/2017,"Virtus Investment Partners, Inc."
231,Elana,Tungate,9301.16,22/04/2017,Eastern Company (The)
232,Brendan,Weadick,2639.26,31/10/2017,iStar Financial Inc.
233,Rosamond,Beran,6542.93,14/05/2019,OCI Partners LP
234,Sashenka,Leek,5892.04,09/12/2016,Akari Therapeutics Plc
235,Dorena,Duffer,2343.97,29/06/2016,"Patterson Companies, Inc."
236,Bliss,Petrashov,7092.98,10/07/2016,American Vanguard Corporation
237,Caralie,Harsnep,9467.56,18/09/2018,"BroadVision, Inc."
238,Constanta,Hammett,5983.51,20/08/2016,LCNB Corporation
239,Reginald,Andrick,5989.95,06/05/2018,SEI Investments Company
240,Haleigh,Billborough,7895.18,08/06/2018,"FormFactor, Inc."
241,Kurt,Foot,6234.12,24/05/2017,"OptimumBank Holdings, Inc."
242,Ertha,Robbe,5153.44,18/04/2018,"Wecast Network, Inc."
243,Ethelda,Druitt,3682.53,01/04/2018,"Twitter, Inc."
244,Hilliard,Pickett,9826.17,24/12/2016,Aegon NV
245,Kial,Gaddes,624.98,10/01/2017,"Community Health Systems, Inc."
246,Pepillo,Tyndall,9227.45,20/07/2016,"Church & Dwight Company, Inc."
247,Rosanne,Thrower,7656.39,28/08/2018,First Trust Indxx Global Natural Resources Income ETF
248,Cordy,Cund,7510.76,10/08/2018,"Benchmark Electronics, Inc."
249,Jervis,Binder,5878.03,01/06/2017,ArcelorMittal
250,Wendi,Beisley,2248.63,07/07/2017,"Global Brass and Copper Holdings, Inc."
251,Jyoti,Goullee,1487.96,17/11/2016,"Ollie's Bargain Outlet Holdings, Inc."
252,Nadya,Schleswig-Holstein,9551.6,10/09/2017,"PNC Financial Services Group, Inc. (The)"
253,Korie,Deuss,1744.71,18/07/2017,Motif Bio plc
254,Juline,Rosenbarg,6068.55,01/03/2019,General Motors Company
255,Vasily,King,8996.67,20/01/2017,"Tortoise MLP Fund, Inc."
256,Mollie,Powlett,2175.23,23/07/2016,S&W Seed Company
257,Zacharias,Dunk,6364.59,09/09/2017,"GSI Technology, Inc."
258,Jacklin,Grassett,4347.83,11/04/2017,"Endologix, Inc."
259,Cornell,Verbeke,573.36,25/06/2016,"Carolina Trust BancShares, Inc."
260,Terencio,Bonsul,6930.12,20/12/2017,HSBC Holdings plc
261,Garrek,Angliss,7906.15,19/05/2019,Tocagen Inc.
262,Georgia,McCurdy,890.67,14/03/2018,PowerShares KBW Regional Banking Portfolio
263,Kasey,Gieraths,118.29,27/05/2017,Pimco Municipal Income Fund II
264,Kelvin,Jordi,6609.93,20/04/2019,Advent/Claymore Enhanced Growth & Income Fund
265,Franny,Simmings,5284.1,10/08/2017,"Firsthand Technology Value Fund, Inc."
266,Agnella,Aldridge,8714.13,26/04/2017,Acushnet Holdings Corp.
267,Sissy,Swatheridge,2388.19,06/10/2018,James Hardie Industries plc.
268,Adiana,Bratt,3940.09,17/09/2017,Federal Agricultural Mortgage Corporation
269,Edan,Breslauer,3298.45,19/06/2018,"Ossen Innovation Co., Ltd."
270,Bambi,Storr,2780.88,07/08/2018,Kosmos Energy Ltd.
271,Veronique,Santos,6009.06,27/06/2017,"Sprott Focus Trust, Inc."
272,Zorina,Eagleston,5443.97,30/11/2017,MFS Multimarket Income Trust
273,Tobit,Frentz,1007.54,17/02/2017,Natus Medical Incorporated
274,Antonia,Pree,7143.61,20/06/2018,"CBL & Associates Properties, Inc."
275,Noby,Carrabott,7964.01,16/02/2019,"America First Multifamily Investors, L.P."
276,Filippa,Breakspear,3621.57,25/12/2018,MagneGas Corporation
277,Dulciana,Wohler,6674.93,14/08/2017,Taiwan Semiconductor Manufacturing Company Ltd.
278,Doug,Le Fevre,2017.29,27/02/2017,Antero Midstream GP LP
279,Kellsie,Southorn,8253.49,02/09/2017,Companhia Paranaense de Energia (COPEL)
280,Diarmid,Cuppitt,4717.26,25/06/2017,Tupperware Brands Corporation
281,Butch,Clingan,257.58,24/08/2016,"Twenty-First Century Fox, Inc."
282,Marrilee,Kennedy,3627.02,19/02/2018,PowerShares DWA Industrials Momentum Portfolio
283,Domenico,Ierland,1138.79,07/07/2018,RenaissanceRe Holdings Ltd.
284,Roxana,Dobbson,2814.56,10/01/2018,SandRidge Mississippian Trust I
285,Lilian,Cockram,2809.24,22/09/2017,"Carbo Ceramics, Inc."
286,Clotilda,Tolson,6493.71,24/06/2017,Reading International Inc
287,Jeddy,Drewson,4160.52,21/01/2019,"Soligenix, Inc."
288,Lorry,Pund,7591.64,11/10/2017,"Invuity, Inc."
289,Batsheva,Exrol,9144.83,09/12/2017,"Soligenix, Inc."
290,Jarvis,Ledford,9929.23,07/06/2018,WisdomTree Emerging Markets Corporate Bond Fund
291,Trev,Muckloe,2927.7,13/02/2017,"Timberland Bancorp, Inc."
292,Loreen,O'Keenan,6276.62,03/06/2016,HSBC Holdings plc
293,Blondelle,Wagen,2457.92,05/05/2017,Hooker Furniture Corporation
294,Duke,O'Connor,8679.28,09/03/2019,"Streamline Health Solutions, Inc."
295,Marthe,Sliney,3885.27,07/09/2018,"SuperCom, Ltd."
296,Agathe,Tewnion,1480.53,13/01/2018,Cubic Corporation
297,Elinor,MacKibbon,1542.64,12/08/2017,Capital Senior Living Corporation
298,Hollyanne,Turk,1751.52,17/01/2019,Cabela's Inc
299,Rafaelia,Iacovacci,2836.89,29/10/2018,Graco Inc.
300,Rubina,Chaman,2653.05,15/01/2019,Jewett-Cameron Trading Company
301,Rodrigo,Janowski,521.22,09/09/2018,"CACI International, Inc."
302,Shari,Zuppa,9894.06,07/04/2018,Bright Horizons Family Solutions Inc.
303,Stanford,Learmonth,1858.27,11/06/2018,Euronav NV
304,Debby,McGeorge,1436.89,13/12/2018,"Standard Motor Products, Inc."
305,Idette,Youel,8316.36,29/08/2016,"Veritex Holdings, Inc."
306,Lorry,Hardistry,2859.84,03/11/2016,"National CineMedia, Inc."
307,Hyatt,Portis,1766.67,14/12/2017,Taitron Components Incorporated
308,Eda,Handley,954.22,15/05/2018,VEON Ltd.
309,Carena,Feeny,5109.71,09/03/2018,"Recro Pharma, Inc."
310,Rabbi,McGrouther,8974.65,26/05/2018,Nuveen Credit Opportunities 2022 Target Term Fund
311,Johny,Flello,8161.5,04/03/2019,"KAR Auction Services, Inc"
312,Hillary,Di Biasio,4762.28,14/06/2018,KKR Real Estate Finance Trust Inc.
313,Joyce,Teck,3005.68,19/01/2017,"Aeglea BioTherapeutics, Inc."
314,Gustie,Knapp,283.12,09/11/2018,Monmouth Real Estate Investment Corporation
315,Dorene,Pryce,3729.17,26/07/2017,"AgroFresh Solutions, Inc."
316,Tailor,Gouley,8148.97,11/06/2017,"Empire Resorts, Inc."
317,Darcee,Bohman,4345.62,31/05/2016,Deutsche Bank AG
318,Sue,Ghirigori,4896.06,20/08/2017,"U.S. Auto Parts Network, Inc."
319,Arabele,Stoyell,8001.12,25/01/2019,"BeiGene, Ltd."
320,Vivien,Flann,6124.28,13/01/2017,City Holding Company
321,Corine,Parfrey,5393.1,29/09/2018,VanEck Vectors Pharmaceutical ETF
322,Pearl,Nigh,7332.73,05/08/2018,Mylan N.V.
323,Gaspard,Beevis,1612.87,28/08/2017,KNOT Offshore Partners LP
324,Tobe,Upjohn,2120.84,08/04/2017,CME Group Inc.
325,Charlena,Quirke,9134.78,28/04/2019,The AES Corporation
326,Elvera,Brogini,158.62,10/02/2018,People's Utah Bancorp
327,Maynard,Olenchikov,2879.6,02/08/2016,"Dover Motorsports, Inc."
328,Oriana,Margach,6798.41,20/11/2016,AllianzGI Equity & Convertible Income Fund
329,Lula,Geertje,8205.46,20/10/2018,Service Corporation International
330,Linn,Adamowicz,5495.48,25/11/2018,Central Garden & Pet Company
331,Donni,McAusland,265.89,16/04/2019,Gabelli Global Small and Mid Cap Value Trust (The)
332,Kory,Kenafaque,8347.61,28/02/2018,Burcon NutraScience Corp
333,Mariam,Zannutti,2977.4,16/12/2017,"Calix, Inc"
334,Alberik,Kochl,7568.73,05/04/2018,RAIT Financial Trust
335,Auberon,Lycett,4227.26,17/11/2018,"Blackrock MuniHoldings New Jersey Insured Fund, Inc."
336,Phil,Paoloni,6764.33,21/03/2017,Federal Agricultural Mortgage Corporation
337,Beatrix,Werrett,9935.77,03/08/2016,"Nasdaq, Inc."
338,Shayna,Loachhead,6685.07,26/02/2017,"Home Bancorp, Inc."
339,Baudoin,Driver,4354.71,17/01/2017,Saratoga Investment Corp
340,Sisely,Caldicott,5020.05,26/02/2017,DCT Industrial Trust Inc
341,Jazmin,Robley,9634.63,01/03/2017,Rice Energy Inc.
342,Aluin,Jaksic,5132.76,11/04/2019,"MISONIX, Inc."
343,Sallee,Gloy,6006.12,28/07/2016,"Gulf Resources, Inc."
344,Eugine,Hayward,6240.11,06/05/2017,"First US Bancshares, Inc."
345,Aleda,Trulock,3123.08,11/12/2017,MutualFirst Financial Inc.
346,Christabella,MacLeese,1936.15,03/09/2016,Apartment Investment and Management Company
347,Othella,Barnett,1438.12,23/01/2019,"Tyler Technologies, Inc."
348,Marcelline,Brixey,6446.73,27/09/2016,Energous Corporation
349,Gayla,Buffy,7823.77,11/04/2017,US Foods Holding Corp.
350,Sauveur,Smaile,9380.07,01/12/2017,"Shake Shack, Inc."
351,Laverne,Faber,1310.08,27/03/2019,BancFirst Corporation
352,Napoleon,Fluck,4435.06,06/09/2018,Asia Pacific Wire & Cable Corporation Limited
353,Lotta,Hardan,493.23,15/10/2018,American National Insurance Company
354,Brucie,Brierton,5958.3,23/02/2017,"Intrepid Potash, Inc"
355,Melisandra,Allwell,8134.65,10/05/2018,Houghton Mifflin Harcourt Company
356,Angeline,Birkenshaw,2898.86,05/07/2017,"Magyar Bancorp, Inc."
357,Karena,Wooff,9486.55,25/09/2018,"American Axle & Manufacturing Holdings, Inc."
358,Edvard,Oliveira,6983.69,22/02/2017,Petroquest Energy Inc
359,Odie,Faircloth,8375.49,29/04/2019,China Southern Airlines Company Limited
360,Tuckie,Strotone,200.05,03/05/2019,Global X Health & Wellness Thematic ETF
361,Andie,Buckby,2509.89,10/05/2018,"Town Sports International Holdings, Inc."
362,Loise,Dunnion,416.16,15/01/2017,"Cavium, Inc."
